S&P 500 Historical Price Data,,,,,,
Date,Price,Open,High,Low,Vol.,Change %
09/02/2016,"1,852.20","1,848.50","1,868.20","1,834.90",,-0.06%
10/02/2016,"1,851.90","1,857.10","1,881.60","1,850.30",,-0.02%
11/02/2016,"1,829.10","1,847.00","1,847.00","1,810.10",,-1.23%
12/02/2016,"1,864.80","1,833.40","1,864.80","1,833.40",,1.95%
16/02/2016,"1,895.60","1,871.40","1,895.80","1,871.40",,1.65%
17/02/2016,"1,926.80","1,898.80","1,930.70","1,898.80",,1.65%
18/02/2016,"1,917.80","1,927.60","1,930.00","1,915.10",,-0.47%
19/02/2016,"1,917.80","1,916.70","1,918.80","1,902.20",,0.00%
22/02/2016,"1,945.50","1,924.40","1,946.70","1,924.40",,1.44%
23/02/2016,"1,921.30","1,942.40","1,942.40","1,919.40",,-1.24%
24/02/2016,"1,929.80","1,917.60","1,932.10","1,891.00",,0.44%
25/02/2016,"1,951.70","1,931.90","1,951.80","1,925.40",,1.13%
26/02/2016,"1,948.00","1,955.00","1,963.00","1,945.80",,-0.19%
29/02/2016,"1,932.20","1,947.10","1,958.30","1,931.80",,-0.81%
01/03/2016,"1,978.30","1,937.10","1,978.30","1,937.10",,2.39%
02/03/2016,"1,986.50","1,976.60","1,986.50","1,968.80",,0.41%
03/03/2016,"1,993.40","1,985.60","1,993.70","1,977.40",,0.35%
04/03/2016,"2,000.00","1,994.00","2,009.10","1,986.80",,0.33%
07/03/2016,"2,001.80","1,996.10","2,006.10","1,989.40",,0.09%
08/03/2016,"1,979.30","1,996.90","1,996.90","1,977.40",,-1.12%
09/03/2016,"1,989.30","1,981.40","1,992.70","1,979.80",,0.51%
10/03/2016,"1,989.60","1,991.00","2,005.10","1,969.20",,0.02%
11/03/2016,"2,022.20","1,994.70","2,022.40","1,994.70",,1.64%
14/03/2016,"2,019.60","2,019.30","2,024.60","2,012.00",,-0.13%
15/03/2016,"2,015.90","2,015.30","2,015.90","2,005.20",,-0.18%
16/03/2016,"2,027.20","2,014.20","2,032.00","2,010.00",,0.56%
17/03/2016,"2,040.60","2,026.90","2,046.20","2,022.20",,0.66%
18/03/2016,"2,049.60","2,041.20","2,052.40","2,041.20",,0.44%
21/03/2016,"2,051.60","2,047.90","2,053.90","2,043.10",,0.10%
22/03/2016,"2,049.80","2,048.60","2,056.60","2,040.60",,-0.09%
23/03/2016,"2,036.70","2,048.60","2,048.60","2,034.90",,-0.64%
24/03/2016,"2,035.90","2,032.50","2,036.00","2,022.50",,-0.04%
28/03/2016,"2,037.00","2,037.90","2,042.70","2,032.00",,0.05%
29/03/2016,"2,055.00","2,035.80","2,055.90","2,028.30",,0.88%
30/03/2016,"2,063.90","2,058.30","2,072.20","2,058.30",,0.43%
31/03/2016,"2,059.70","2,063.80","2,067.90","2,057.50",,-0.20%
01/04/2016,"2,072.80","2,056.60","2,075.10","2,044.00",,0.64%
04/04/2016,"2,066.10","2,073.20","2,074.00","2,062.60",,-0.32%
05/04/2016,"2,045.20","2,062.50","2,062.50","2,042.60",,-1.01%
06/04/2016,"2,066.70","2,045.60","2,067.30","2,043.10",,1.05%
07/04/2016,"2,041.90","2,063.00","2,063.00","2,033.80",,-1.20%
08/04/2016,"2,047.60","2,045.50","2,060.60","2,041.70",,0.28%
11/04/2016,"2,042.00","2,050.20","2,062.90","2,041.90",,-0.27%
12/04/2016,"2,061.70","2,043.70","2,065.10","2,039.70",,0.96%
13/04/2016,"2,082.40","2,065.90","2,083.20","2,065.90",,1.00%
14/04/2016,"2,082.80","2,082.90","2,087.80","2,078.10",,0.02%
15/04/2016,"2,080.70","2,083.10","2,083.20","2,076.30",,-0.10%
18/04/2016,"2,094.30","2,078.80","2,094.70","2,073.70",,0.65%
19/04/2016,"2,100.80","2,096.10","2,104.10","2,091.70",,0.31%
20/04/2016,"2,102.40","2,101.50","2,111.10","2,096.30",,0.08%
21/04/2016,"2,091.50","2,102.10","2,103.80","2,088.50",,-0.52%
22/04/2016,"2,091.60","2,091.50","2,094.30","2,081.20",,0.00%
25/04/2016,"2,087.80","2,089.40","2,089.40","2,077.50",,-0.18%
26/04/2016,"2,091.70","2,089.80","2,096.90","2,085.80",,0.19%
27/04/2016,"2,095.20","2,092.30","2,099.90","2,082.30",,0.17%
28/04/2016,"2,075.80","2,090.90","2,099.30","2,071.60",,-0.93%
29/04/2016,"2,065.30","2,071.80","2,073.80","2,052.30",,-0.51%
02/05/2016,"2,081.40","2,067.20","2,083.40","2,066.10",,0.78%
03/05/2016,"2,063.40","2,077.20","2,077.20","2,054.90",,-0.86%
04/05/2016,"2,051.10","2,060.30","2,060.30","2,045.50",,-0.60%
05/05/2016,"2,050.60","2,052.90","2,060.20","2,045.80",,-0.02%
06/05/2016,"2,057.10","2,047.80","2,057.70","2,039.50",,0.32%
09/05/2016,"2,058.70","2,057.60","2,064.20","2,054.30",,0.08%
10/05/2016,"2,084.40","2,062.60","2,084.90","2,062.60",,1.25%
11/05/2016,"2,064.50","2,083.30","2,083.30","2,064.50",,-0.95%
12/05/2016,"2,064.10","2,067.20","2,074.00","2,053.10",,-0.02%
13/05/2016,"2,046.60","2,062.50","2,066.80","2,043.10",,-0.85%
16/05/2016,"2,066.70","2,046.50","2,071.90","2,046.50",,0.98%
17/05/2016,"2,047.20","2,065.00","2,065.70","2,040.80",,-0.94%
18/05/2016,"2,047.60","2,044.40","2,060.60","2,034.50",,0.02%
19/05/2016,"2,040.00","2,044.20","2,044.20","2,025.90",,-0.37%
20/05/2016,"2,052.30","2,041.90","2,058.30","2,041.90",,0.60%
23/05/2016,"2,048.00","2,052.20","2,055.60","2,047.30",,-0.21%
24/05/2016,"2,076.10","2,052.70","2,079.70","2,052.70",,1.37%
25/05/2016,"2,090.50","2,078.90","2,094.70","2,078.90",,0.69%
26/05/2016,"2,090.10","2,091.40","2,094.30","2,087.10",,-0.02%
27/05/2016,"2,099.10","2,090.10","2,099.10","2,090.10",,0.43%
31/05/2016,"2,097.00","2,100.10","2,103.50","2,088.70",,-0.10%
01/06/2016,"2,099.30","2,093.90","2,101.00","2,085.10",,0.11%
02/06/2016,"2,105.30","2,097.70","2,105.30","2,088.60",,0.29%
03/06/2016,"2,099.10","2,104.10","2,104.10","2,085.40",,-0.29%
06/06/2016,"2,109.40","2,100.80","2,113.40","2,100.80",,0.49%
07/06/2016,"2,112.10","2,110.20","2,119.20","2,110.20",,0.13%
08/06/2016,"2,119.10","2,112.70","2,120.60","2,112.70",,0.33%
09/06/2016,"2,115.50","2,115.70","2,117.60","2,107.70",,-0.17%
10/06/2016,"2,096.10","2,109.60","2,109.60","2,090.00",,-0.92%
13/06/2016,"2,079.10","2,091.80","2,098.10","2,078.50",,-0.81%
14/06/2016,"2,075.30","2,076.70","2,081.30","2,064.10",,-0.18%
15/06/2016,"2,071.50","2,077.60","2,085.70","2,069.80",,-0.18%
16/06/2016,"2,078.00","2,066.40","2,079.60","2,050.40",,0.31%
17/06/2016,"2,071.20","2,078.20","2,078.20","2,062.80",,-0.33%
20/06/2016,"2,083.20","2,075.60","2,100.70","2,075.60",,0.58%
21/06/2016,"2,088.90","2,085.20","2,093.70","2,083.00",,0.27%
22/06/2016,"2,085.40","2,089.80","2,099.70","2,084.40",,-0.17%
23/06/2016,"2,113.30","2,092.80","2,113.30","2,092.80",,1.34%
24/06/2016,"2,037.40","2,103.80","2,103.80","2,032.60",,-3.59%
27/06/2016,"2,000.50","2,031.50","2,031.50","1,991.70",,-1.81%
28/06/2016,"2,036.10","2,006.70","2,036.10","2,006.70",,1.78%
29/06/2016,"2,070.80","2,042.70","2,073.10","2,042.70",,1.70%
30/06/2016,"2,098.90","2,073.20","2,098.90","2,070.00",,1.36%
01/07/2016,"2,102.90","2,099.30","2,108.70","2,097.90",,0.19%
05/07/2016,"2,088.60","2,095.10","2,095.10","2,080.90",,-0.68%
06/07/2016,"2,099.70","2,084.40","2,100.70","2,074.00",,0.53%
07/07/2016,"2,097.90","2,100.40","2,109.10","2,089.40",,-0.09%
08/07/2016,"2,129.90","2,107.00","2,131.70","2,107.00",,1.53%
11/07/2016,"2,137.20","2,131.70","2,143.20","2,131.70",,0.34%
12/07/2016,"2,152.10","2,139.50","2,155.40","2,139.50",,0.70%
13/07/2016,"2,152.40","2,153.80","2,156.40","2,146.20",,0.01%
14/07/2016,"2,163.80","2,157.90","2,169.00","2,157.90",,0.53%
15/07/2016,"2,161.70","2,165.10","2,169.10","2,155.80",,-0.10%
18/07/2016,"2,166.90","2,162.00","2,168.30","2,159.60",,0.24%
19/07/2016,"2,163.80","2,163.80","2,164.60","2,159.00",,-0.14%
20/07/2016,"2,173.00","2,166.10","2,175.60","2,164.90",,0.43%
21/07/2016,"2,165.20","2,172.90","2,174.60","2,159.80",,-0.36%
22/07/2016,"2,175.00","2,166.50","2,175.10","2,163.20",,0.45%
25/07/2016,"2,168.50","2,173.70","2,173.70","2,161.90",,-0.30%
26/07/2016,"2,169.20","2,169.00","2,173.50","2,160.20",,0.03%
27/07/2016,"2,166.60","2,169.80","2,175.00","2,159.10",,-0.12%
28/07/2016,"2,170.10","2,166.10","2,172.80","2,159.70",,0.16%
29/07/2016,"2,173.60","2,168.80","2,177.10","2,163.50",,0.16%
01/08/2016,"2,170.80","2,173.20","2,178.30","2,166.20",,-0.13%
02/08/2016,"2,157.00","2,169.90","2,170.20","2,147.60",,-0.64%
03/08/2016,"2,163.80","2,156.80","2,163.80","2,152.60",,0.32%
04/08/2016,"2,164.20","2,163.50","2,168.20","2,159.10",,0.02%
05/08/2016,"2,182.90","2,168.80","2,182.90","2,168.80",,0.86%
08/08/2016,"2,180.90","2,183.80","2,185.40","2,177.80",,-0.09%
09/08/2016,"2,181.70","2,182.20","2,187.70","2,178.60",,0.04%
10/08/2016,"2,175.50","2,182.80","2,183.40","2,172.00",,-0.28%
11/08/2016,"2,185.80","2,178.00","2,188.40","2,178.00",,0.47%
12/08/2016,"2,184.10","2,183.70","2,186.30","2,179.40",,-0.08%
15/08/2016,"2,190.20","2,186.10","2,193.80","2,186.10",,0.28%
16/08/2016,"2,178.20","2,186.20","2,186.20","2,178.10",,-0.55%
17/08/2016,"2,182.20","2,177.80","2,183.10","2,168.50",,0.18%
18/08/2016,"2,187.00","2,181.90","2,187.00","2,180.50",,0.22%
19/08/2016,"2,183.90","2,184.20","2,185.00","2,175.10",,-0.14%
22/08/2016,"2,182.60","2,181.60","2,185.20","2,176.00",,-0.06%
23/08/2016,"2,186.90","2,187.80","2,193.40","2,186.80",,0.20%
24/08/2016,"2,175.40","2,185.10","2,186.70","2,171.20",,-0.53%
25/08/2016,"2,172.50","2,173.30","2,179.00","2,169.70",,-0.13%
26/08/2016,"2,169.00","2,175.10","2,187.90","2,160.40",,-0.16%
29/08/2016,"2,180.40","2,170.20","2,183.50","2,170.20",,0.53%
30/08/2016,"2,176.10","2,179.40","2,182.30","2,170.40",,-0.20%
31/08/2016,"2,170.90","2,173.60","2,173.80","2,161.30",,-0.24%
01/09/2016,"2,170.90","2,171.30","2,173.60","2,157.10",,0.00%
02/09/2016,"2,180.00","2,177.50","2,184.90","2,173.60",,0.42%
06/09/2016,"2,186.50","2,181.60","2,186.60","2,175.10",,0.30%
07/09/2016,"2,186.20","2,185.20","2,187.90","2,179.10",,-0.01%
08/09/2016,"2,181.30","2,182.80","2,184.90","2,177.50",,-0.22%
09/09/2016,"2,127.80","2,169.10","2,169.10","2,127.80",,-2.45%
12/09/2016,"2,159.00","2,120.90","2,163.30","2,119.10",,1.47%
13/09/2016,"2,127.00","2,150.50","2,150.50","2,120.30",,-1.48%
14/09/2016,"2,125.80","2,127.90","2,141.30","2,119.90",,-0.06%
15/09/2016,"2,147.30","2,125.40","2,151.30","2,122.40",,1.01%
16/09/2016,"2,139.20","2,146.50","2,146.50","2,131.20",,-0.38%
19/09/2016,"2,139.10","2,144.00","2,153.60","2,135.90",,0.00%
20/09/2016,"2,139.80","2,145.90","2,150.80","2,139.20",,0.03%
21/09/2016,"2,163.10","2,144.60","2,165.10","2,139.60",,1.09%
22/09/2016,"2,177.20","2,170.90","2,180.00","2,170.90",,0.65%
23/09/2016,"2,164.70","2,173.30","2,173.80","2,164.00",,-0.57%
26/09/2016,"2,146.10","2,158.50","2,158.50","2,145.00",,-0.86%
27/09/2016,"2,159.90","2,146.00","2,161.10","2,141.60",,0.64%
28/09/2016,"2,171.40","2,161.80","2,172.40","2,151.80",,0.53%
29/09/2016,"2,151.10","2,168.90","2,172.70","2,145.20",,-0.93%
30/09/2016,"2,168.30","2,156.50","2,175.30","2,156.50",,0.80%
03/10/2016,"2,161.20","2,164.30","2,164.40","2,154.80",,-0.33%
04/10/2016,"2,150.50","2,163.40","2,165.50","2,144.00",,-0.50%
05/10/2016,"2,159.70","2,155.20","2,163.90","2,155.20",,0.43%
06/10/2016,"2,160.80","2,158.20","2,162.90","2,150.30",,0.05%
07/10/2016,"2,153.70","2,164.20","2,165.90","2,144.80",,-0.33%
10/10/2016,"2,163.70","2,160.40","2,169.60","2,160.40",,0.46%
11/10/2016,"2,136.70","2,161.30","2,161.60","2,128.80",,-1.25%
12/10/2016,"2,139.20","2,137.70","2,145.40","2,132.80",,0.12%
13/10/2016,"2,132.60","2,130.30","2,138.20","2,114.70",,-0.31%
14/10/2016,"2,133.00","2,139.70","2,149.20","2,133.00",,0.02%
17/10/2016,"2,126.50","2,132.90","2,135.60","2,124.40",,-0.30%
18/10/2016,"2,139.60","2,138.30","2,144.40","2,135.50",,0.62%
19/10/2016,"2,144.30","2,140.80","2,148.40","2,138.20",,0.22%
20/10/2016,"2,141.30","2,142.50","2,147.20","2,133.40",,-0.14%
21/10/2016,"2,141.20","2,139.40","2,142.60","2,130.10",,0.00%
24/10/2016,"2,151.30","2,148.50","2,154.80","2,146.90",,0.47%
25/10/2016,"2,143.20","2,149.70","2,151.40","2,141.90",,-0.38%
26/10/2016,"2,139.40","2,137.00","2,145.70","2,131.60",,-0.18%
27/10/2016,"2,133.00","2,144.10","2,147.10","2,132.50",,-0.30%
28/10/2016,"2,126.40","2,132.20","2,140.70","2,119.40",,-0.31%
31/10/2016,"2,126.20","2,129.80","2,133.20","2,125.50",,-0.01%
01/11/2016,"2,111.70","2,128.70","2,131.40","2,097.80",,-0.68%
02/11/2016,"2,097.90","2,109.40","2,111.80","2,094.00",,-0.65%
03/11/2016,"2,088.70","2,098.80","2,102.60","2,085.20",,-0.44%
04/11/2016,"2,085.20","2,083.80","2,099.10","2,083.80",,-0.17%
07/11/2016,"2,131.50","2,100.60","2,132.00","2,100.60",,2.22%
08/11/2016,"2,139.60","2,129.90","2,146.90","2,123.60",,0.38%
09/11/2016,"2,163.30","2,131.60","2,170.10","2,125.30",,1.11%
10/11/2016,"2,167.50","2,167.50","2,182.30","2,151.20",,0.19%
11/11/2016,"2,164.40","2,162.70","2,165.90","2,152.50",,-0.14%
14/11/2016,"2,164.20","2,165.60","2,171.40","2,156.10",,-0.01%
15/11/2016,"2,180.40","2,168.30","2,180.80","2,166.40",,0.75%
16/11/2016,"2,176.90","2,177.50","2,179.20","2,172.20",,-0.16%
17/11/2016,"2,187.10","2,178.60","2,188.10","2,176.70",,0.47%
18/11/2016,"2,181.90","2,186.80","2,189.90","2,180.40",,-0.24%
21/11/2016,"2,198.20","2,186.40","2,198.70","2,186.40",,0.75%
22/11/2016,"2,202.90","2,201.60","2,204.80","2,194.50",,0.21%
23/11/2016,"2,204.70","2,198.60","2,204.70","2,194.50",,0.08%
25/11/2016,"2,213.30","2,206.30","2,213.30","2,206.30",,0.39%
28/11/2016,"2,201.70","2,210.20","2,211.10","2,200.40",,-0.52%
29/11/2016,"2,204.70","2,200.80","2,210.50","2,198.20",,0.14%
30/11/2016,"2,198.80","2,205.00","2,214.10","2,198.80",,-0.27%
01/12/2016,"2,191.10","2,200.20","2,202.60","2,187.40",,-0.35%
02/12/2016,"2,191.90","2,191.10","2,197.90","2,188.40",,0.04%
05/12/2016,"2,204.70","2,200.70","2,209.40","2,200.00",,0.58%
06/12/2016,"2,212.20","2,207.30","2,212.80","2,202.20",,0.34%
07/12/2016,"2,241.30","2,210.70","2,241.60","2,208.90",,1.32%
08/12/2016,"2,246.20","2,241.10","2,251.70","2,237.60",,0.22%
09/12/2016,"2,259.50","2,249.70","2,259.80","2,249.20",,0.59%
12/12/2016,"2,257.00","2,258.80","2,264.00","2,252.40",,-0.11%
13/12/2016,"2,271.70","2,263.30","2,277.50","2,263.30",,0.65%
14/12/2016,"2,253.30","2,268.30","2,276.20","2,248.40",,-0.81%
15/12/2016,"2,262.00","2,253.80","2,272.10","2,253.80",,0.39%
16/12/2016,"2,258.10","2,266.80","2,268.10","2,254.20",,-0.17%
19/12/2016,"2,262.50","2,259.20","2,267.50","2,258.20",,0.19%
20/12/2016,"2,270.80","2,266.50","2,272.60","2,266.10",,0.37%
21/12/2016,"2,265.20","2,270.50","2,271.20","2,265.20",,-0.25%
22/12/2016,"2,261.00","2,262.90","2,263.20","2,256.10",,-0.19%
23/12/2016,"2,263.80","2,260.20","2,263.80","2,258.80",,0.12%
27/12/2016,"2,268.90","2,266.20","2,273.80","2,266.20",,0.23%
28/12/2016,"2,249.90","2,270.20","2,271.30","2,249.10",,-0.84%
29/12/2016,"2,249.30","2,249.50","2,254.50","2,244.60",,-0.03%
30/12/2016,"2,238.80","2,251.60","2,253.60","2,233.60",,-0.47%
03/01/2017,"2,257.80","2,251.60","2,263.90","2,245.10",,0.85%
04/01/2017,"2,270.80","2,261.60","2,272.80","2,261.60",,0.58%
05/01/2017,"2,269.00","2,268.20","2,271.50","2,260.40",,-0.08%
06/01/2017,"2,277.00","2,271.10","2,282.10","2,264.10",,0.35%
09/01/2017,"2,268.90","2,273.60","2,275.50","2,268.90",,-0.36%
10/01/2017,"2,268.90","2,269.70","2,279.30","2,265.30",,0.00%
11/01/2017,"2,275.30","2,268.60","2,275.30","2,260.80",,0.28%
12/01/2017,"2,270.40","2,271.10","2,271.80","2,254.20",,-0.22%
13/01/2017,"2,274.60","2,272.70","2,278.70","2,271.50",,0.18%
17/01/2017,"2,267.90","2,269.10","2,272.10","2,262.80",,-0.29%
18/01/2017,"2,271.90","2,269.10","2,272.00","2,263.30",,0.18%
19/01/2017,"2,263.70","2,271.90","2,274.30","2,258.40",,-0.36%
20/01/2017,"2,271.30","2,270.00","2,277.00","2,265.00",,0.34%
23/01/2017,"2,265.20","2,267.80","2,271.80","2,257.00",,-0.27%
24/01/2017,"2,280.10","2,267.90","2,284.60","2,266.70",,0.66%
25/01/2017,"2,298.40","2,288.90","2,299.60","2,288.90",,0.80%
26/01/2017,"2,296.70","2,298.60","2,301.00","2,294.10",,-0.07%
27/01/2017,"2,294.70","2,299.00","2,299.00","2,291.60",,-0.09%
30/01/2017,"2,280.90","2,286.00","2,286.00","2,268.00",,-0.60%
31/01/2017,"2,278.90","2,274.00","2,279.10","2,267.20",,-0.09%
01/02/2017,"2,279.60","2,285.60","2,289.10","2,272.40",,0.03%
02/02/2017,"2,280.80","2,276.70","2,284.00","2,271.70",,0.05%
03/02/2017,"2,297.40","2,288.50","2,298.30","2,287.90",,0.73%
06/02/2017,"2,292.60","2,294.30","2,296.20","2,288.60",,-0.21%
07/02/2017,"2,293.10","2,295.90","2,299.40","2,290.20",,0.02%
08/02/2017,"2,294.70","2,289.60","2,295.90","2,285.40",,0.07%
09/02/2017,"2,307.90","2,296.70","2,311.10","2,296.60",,0.58%
10/02/2017,"2,316.10","2,312.30","2,319.20","2,311.10",,0.36%
13/02/2017,"2,328.20","2,321.70","2,331.60","2,321.40",,0.52%
14/02/2017,"2,337.60","2,326.10","2,337.60","2,322.20",,0.40%
15/02/2017,"2,349.20","2,335.60","2,351.30","2,334.80",,0.50%
16/02/2017,"2,347.20","2,349.60","2,351.30","2,338.90",,-0.09%
17/02/2017,"2,351.20","2,343.00","2,351.20","2,339.60",,0.17%
21/02/2017,"2,365.40","2,354.90","2,366.70","2,354.90",,0.60%
22/02/2017,"2,362.80","2,361.10","2,365.10","2,358.30",,-0.11%
23/02/2017,"2,363.80","2,367.50","2,368.30","2,355.10",,0.04%
24/02/2017,"2,367.30","2,355.70","2,367.30","2,352.90",,0.15%
27/02/2017,"2,369.80","2,365.20","2,371.50","2,361.90",,0.11%
28/02/2017,"2,363.60","2,366.10","2,367.80","2,359.00",,-0.26%
01/03/2017,"2,396.00","2,380.10","2,401.00","2,380.10",,1.37%
02/03/2017,"2,381.90","2,394.80","2,394.80","2,380.20",,-0.59%
03/03/2017,"2,383.10","2,380.90","2,383.90","2,375.40",,0.05%
06/03/2017,"2,375.30","2,375.20","2,378.80","2,368.00",,-0.33%
07/03/2017,"2,368.40","2,370.70","2,375.10","2,365.50",,-0.29%
08/03/2017,"2,363.00","2,369.80","2,373.10","2,361.00",,-0.23%
09/03/2017,"2,364.90","2,363.50","2,369.10","2,354.50",,0.08%
10/03/2017,"2,372.60","2,372.50","2,376.90","2,363.00",,0.33%
13/03/2017,"2,373.50","2,371.60","2,374.40","2,368.50",,0.04%
14/03/2017,"2,365.40","2,368.60","2,368.60","2,358.20",,-0.34%
15/03/2017,"2,385.30","2,370.30","2,390.00","2,368.90",,0.84%
16/03/2017,"2,381.40","2,387.70","2,388.10","2,377.20",,-0.16%
17/03/2017,"2,378.20","2,383.70","2,385.70","2,377.60",,-0.13%
20/03/2017,"2,373.50","2,378.20","2,379.60","2,369.70",,-0.20%
21/03/2017,"2,344.00","2,379.30","2,381.90","2,341.90",,-1.24%
22/03/2017,"2,348.40","2,343.00","2,351.80","2,336.40",,0.19%
23/03/2017,"2,346.00","2,346.00","2,358.90","2,342.10",,-0.10%
24/03/2017,"2,344.00","2,350.40","2,356.20","2,335.70",,-0.09%
27/03/2017,"2,341.60","2,329.10","2,344.90","2,322.20",,-0.10%
28/03/2017,"2,358.60","2,339.80","2,363.80","2,337.60",,0.73%
29/03/2017,"2,361.10","2,356.50","2,363.40","2,352.90",,0.11%
30/03/2017,"2,368.10","2,361.30","2,370.40","2,358.60",,0.30%
31/03/2017,"2,362.70","2,364.80","2,370.30","2,362.60",,-0.23%
03/04/2017,"2,358.80","2,362.30","2,365.90","2,344.70",,-0.17%
04/04/2017,"2,360.20","2,354.80","2,360.50","2,350.70",,0.06%
05/04/2017,"2,352.90","2,366.60","2,378.40","2,350.50",,-0.31%
06/04/2017,"2,357.50","2,353.80","2,364.20","2,348.90",,0.20%
07/04/2017,"2,355.50","2,356.60","2,363.80","2,350.70",,-0.08%
10/04/2017,"2,357.20","2,357.20","2,366.40","2,351.50",,0.07%
11/04/2017,"2,353.80","2,353.90","2,355.20","2,337.20",,-0.14%
12/04/2017,"2,344.90","2,352.20","2,352.70","2,341.20",,-0.38%
13/04/2017,"2,328.90","2,342.00","2,348.30","2,328.90",,-0.68%
17/04/2017,"2,349.00","2,332.60","2,349.10","2,332.50",,0.86%
18/04/2017,"2,342.20","2,342.50","2,348.30","2,334.50",,-0.29%
19/04/2017,"2,338.20","2,346.80","2,352.60","2,335.10",,-0.17%
20/04/2017,"2,355.80","2,342.70","2,361.40","2,340.90",,0.75%
21/04/2017,"2,348.70","2,354.70","2,356.20","2,344.50",,-0.30%
24/04/2017,"2,374.20","2,370.30","2,377.00","2,369.20",,1.09%
25/04/2017,"2,388.60","2,381.50","2,392.50","2,381.20",,0.61%
26/04/2017,"2,387.40","2,389.00","2,398.20","2,386.80",,-0.05%
27/04/2017,"2,388.80","2,389.70","2,392.10","2,382.70",,0.06%
28/04/2017,"2,384.20","2,393.70","2,393.70","2,382.40",,-0.19%
01/05/2017,"2,388.30","2,388.50","2,394.50","2,384.80",,0.17%
02/05/2017,"2,391.20","2,391.10","2,392.90","2,385.80",,0.12%
03/05/2017,"2,388.10","2,386.50","2,389.80","2,379.80",,-0.13%
04/05/2017,"2,389.50","2,389.80","2,391.40","2,380.30",,0.06%
05/05/2017,"2,399.30","2,392.40","2,399.30","2,389.40",,0.41%
08/05/2017,"2,399.40","2,399.90","2,401.40","2,393.90",,0.00%
09/05/2017,"2,396.90","2,401.60","2,403.90","2,392.40",,-0.10%
10/05/2017,"2,399.60","2,396.80","2,399.70","2,392.80",,0.11%
11/05/2017,"2,394.40","2,394.80","2,395.70","2,381.70",,-0.22%
12/05/2017,"2,390.90","2,392.40","2,392.40","2,387.20",,-0.15%
15/05/2017,"2,402.30","2,394.00","2,404.10","2,393.90",,0.48%
16/05/2017,"2,400.70","2,404.60","2,405.80","2,396.10",,-0.07%
17/05/2017,"2,357.00","2,382.90","2,384.90","2,356.20",,-1.82%
18/05/2017,"2,365.70","2,354.70","2,375.70","2,352.70",,0.37%
19/05/2017,"2,381.70","2,371.40","2,389.10","2,370.40",,0.68%
22/05/2017,"2,394.00","2,387.20","2,395.50","2,386.90",,0.52%
23/05/2017,"2,398.40","2,397.00","2,400.80","2,393.90",,0.18%
24/05/2017,"2,404.40","2,401.40","2,405.60","2,398.00",,0.25%
25/05/2017,"2,415.10","2,409.50","2,418.70","2,408.00",,0.45%
26/05/2017,"2,415.80","2,414.50","2,416.70","2,412.20",,0.03%
30/05/2017,"2,412.90","2,411.70","2,415.30","2,409.40",,-0.12%
31/05/2017,"2,411.80","2,415.60","2,416.00","2,403.60",,-0.05%
01/06/2017,"2,430.10","2,415.70","2,430.10","2,413.50",,0.76%
02/06/2017,"2,439.10","2,431.30","2,440.20","2,427.70",,0.37%
05/06/2017,"2,436.10","2,437.80","2,439.60","2,434.30",,-0.12%
06/06/2017,"2,429.30","2,431.90","2,436.20","2,428.10",,-0.28%
07/06/2017,"2,433.10","2,432.00","2,435.30","2,424.80",,0.16%
08/06/2017,"2,433.80","2,434.30","2,439.30","2,427.90",,0.03%
09/06/2017,"2,431.80","2,436.40","2,446.20","2,415.70",,-0.08%
12/06/2017,"2,429.40","2,425.90","2,430.40","2,420.00",,-0.10%
13/06/2017,"2,440.30","2,434.20","2,441.50","2,431.30",,0.45%
14/06/2017,"2,437.90","2,443.80","2,443.80","2,428.30",,-0.10%
15/06/2017,"2,432.50","2,424.10","2,433.90","2,418.50",,-0.22%
16/06/2017,"2,433.20","2,431.20","2,433.20","2,422.90",,0.03%
19/06/2017,"2,453.50","2,442.60","2,453.80","2,441.80",,0.83%
20/06/2017,"2,437.00","2,450.70","2,450.70","2,436.60",,-0.67%
21/06/2017,"2,435.60","2,439.30","2,442.20","2,430.70",,-0.06%
22/06/2017,"2,434.50","2,437.40","2,441.60","2,433.30",,-0.05%
23/06/2017,"2,438.30","2,434.70","2,441.40","2,431.10",,0.16%
26/06/2017,"2,439.10","2,443.30","2,450.40","2,437.00",,0.03%
27/06/2017,"2,419.40","2,436.30","2,440.20","2,419.40",,-0.81%
28/06/2017,"2,440.70","2,428.70","2,443.00","2,428.00",,0.88%
29/06/2017,"2,419.70","2,442.40","2,442.70","2,405.70",,-0.86%
30/06/2017,"2,423.40","2,429.20","2,432.70","2,421.70",,0.15%
03/07/2017,"2,429.00","2,431.40","2,439.20","2,428.70",,0.23%
05/07/2017,"2,432.50","2,430.80","2,434.90","2,422.10",,0.14%
06/07/2017,"2,409.80","2,423.40","2,424.30","2,407.70",,-0.93%
07/07/2017,"2,425.20","2,413.50","2,426.90","2,413.50",,0.64%
10/07/2017,"2,427.40","2,424.50","2,432.00","2,422.30",,0.09%
11/07/2017,"2,425.50","2,427.30","2,429.30","2,412.80",,-0.08%
12/07/2017,"2,443.20","2,435.80","2,445.80","2,435.80",,0.73%
13/07/2017,"2,447.80","2,445.00","2,449.30","2,441.70",,0.19%
14/07/2017,"2,459.30","2,449.20","2,463.50","2,446.70",,0.47%
17/07/2017,"2,459.10","2,459.50","2,462.80","2,457.20",,-0.01%
